         907         338  -8.49936809E-03
         906         339  -3.97525029E-03
         906         340  -1.57061312E-02
         906         341  -3.97525029E-03
         906         342  -1.82429887E-02
         905         343  -1.79848447E-02
         903         344  -1.13578583E-03
         904         344  -5.01258262E-02
         903         345  -2.39247549E-02
         903         346  -7.95050059E-03
         902         347  -6.95668813E-03
         903         347  -3.85831147E-02
         901         348  -1.69987362E-02
         900         349  -3.40735749E-03
         901         349  -5.65648153E-02
         897         350  -2.86500547E-02
         899         350  -7.32346773E-02
         900         350  -5.81530817E-02
         896         351  -3.97525029E-03
         896         352  -1.69987362E-02
         896         353  -9.55674425E-03
         895         354  -1.19257513E-02
         896         354  -4.57813367E-02
         893         355  -6.95668813E-03
         894         355  -5.61060645E-02
         892         356  -6.23695226E-03
         892         357  -7.13962945E-04
         891         359  -9.93812573E-04
         891         360  -4.96906321E-03
         891         361  -2.10594479E-02
         890         362  -3.40735749E-03
         891         362  -6.28190190E-02
         890         363  -2.79122144E-02
         889         364  -5.38071385E-03
         889         365  -4.48074006E-02
         888         366  -2.82730274E-02
         887         367  -5.57999685E-02
         886         369  -5.38071385E-03
         886         370  -3.03350333E-02
         886         371  -4.05764170E-02
         885         372  -4.21753228E-02
         880         375  -2.41078101E-02
         882         375  -4.78396006E-02
         883         375 -0.175838843    
         879         376  -7.28337020E-02
         879         377 -0.107866213    
         879         378 -0.116032630    
         879         379  -1.18658943E-02
         880         379 -0.136011750    
         879         380  -2.19161925E-03
         880         380  -3.82284671E-02
         879         381  -9.61110592E-02
         878         383  -1.03826569E-02
         878         384  -7.47044235E-02
         878         385 -0.113353498    
         878         386  -4.31933254E-02
         878         387 -0.121868737    
         878         388 -0.141099840    
         878         389 -0.133702308    
         878         390  -7.66133443E-02
         878         391  -3.53577547E-02
         878         392  -5.06990887E-02
         878         393  -8.92018806E-03
         878         394  -2.74825003E-03
         878         395  -8.21857154E-03
         879         396  -9.72791240E-02
         879         397  -8.93822387E-02
         879         398  -6.13653399E-02
         879         399  -5.85346594E-02
         878         400  -2.55688909E-03
         879         400 -0.123758048    
         878         401  -4.93114302E-03
         879         402  -8.74003470E-02
         878         403  -1.89573206E-02
         878         404 -0.103283092    
         877         406  -2.61234250E-02
         877         407  -6.72840402E-02
         876         408  -2.40710992E-02
         875         409  -2.52657998E-02
         872         410  -3.47127534E-05
         873         411  -1.63906618E-04
         874         411  -1.09639606E-02
         873         412  -1.02275563E-02
         871         413  -3.79146412E-02
         870         414  -1.18658943E-02
         869         416  -3.28008644E-02
         868         418  -1.18658943E-02
         868         419  -2.09195688E-02
         865         420  -2.81257797E-02
         866         420  -2.65183151E-02
         867         420  -8.88078958E-02
         864         421  -6.46654293E-02
         863         422  -2.19161925E-03
         862         424  -1.91766676E-03
         863         425  -8.14979225E-02
         863         426  -6.92009106E-02
         863         427  -7.24418610E-02
         862         429  -5.30072190E-02
         861         430  -4.06364389E-02
         860         432  -2.19161925E-03
         861         433 -0.124462381    
         861         434  -6.92009106E-02
         861         435  -2.82795075E-03
         860         436  -3.79146002E-02
         859         437  -8.50971267E-02
         858         438  -6.10915497E-02
         857         439  -1.42179905E-02
         857         440  -4.69903536E-02
         856         442  -1.38435429E-02
         855         443  -7.67066702E-03
         854         444  -5.75300027E-03
         853         445  -6.57485751E-03
         852         446  -7.67066702E-03
         851         447  -2.55688909E-03
         851         448  -1.94707382E-02
         850         449  -2.19161925E-03
         850         451  -7.67066702E-03
         850         452  -5.94618777E-03
         850         453  -4.24594022E-02
         850         454  -9.87394527E-02
         850         455  -7.66133443E-02
         850         456  -9.22689363E-02
         849         457  -5.83697185E-02
         848         458  -8.13817531E-02
         846         459  -1.64371431E-02
         846         460  -1.89573206E-02
         846         461  -4.92012948E-02
         846         462  -2.55688909E-03
         847         462  -8.36336389E-02
         848         463  -5.95937595E-02
         847         464  -6.57485751E-03
         848         464 -0.198273331    
         847         465  -5.75300027E-03
         845         466  -2.81257797E-02
         846         466 -0.122730680    
         843         467  -2.55688909E-03
         844         467 -0.104557835    
         842         468  -8.21857154E-03
         838         469  -1.50429271E-02
         839         469  -8.69342312E-02
         840         469  -1.89573206E-02
         841         470 -0.101476312    
         836         471  -1.18658943E-02
         836         476  -5.73471822E-02
         836         477  -7.67066702E-03
         837         480  -4.56036488E-03
         837         481  -6.24286197E-02
         837         482  -4.08156961E-02
         837         483  -6.77031204E-02
         837         484  -4.07363065E-02
         838         485  -2.79889908E-02
         839         485  -9.98843685E-02
         840         486  -6.72420189E-02
         840         487  -7.67066702E-03
         841         488  -8.33288580E-02
         842         490  -8.33773613E-02
         839         493  -6.57485751E-03
         839         494  -4.06364389E-02
         839         495  -5.98675460E-02
         839         496  -4.31933254E-02
         839         497  -8.17143694E-02
         839         498  -1.68955196E-02
         839         501  -4.45510121E-03
         838         503  -4.43579367E-04
         838         504  -9.44901549E-04
         837         507  -1.63491396E-03
         837         510  -4.34412900E-03
         836         511  -3.82333848E-04
         844         512  -4.34979144E-03
         835         513  -1.30208617E-03
         844         513  -1.27444611E-04
         846         513  -2.86750379E-04
         847         513  -2.28376826E-03
         835         514  -6.69084198E-04
         839         514  -1.84535305E-03
         840         514  -5.47135109E-03
         843         514  -6.21630857E-03
         848         514  -2.86750379E-04
         849         514  -3.35368025E-03
         838         515  -4.77917289E-04
         842         515  -4.55052126E-03
         843         515  -5.46191179E-04
         850         515  -1.27444611E-04
         852         516  -2.02546734E-03
         853         517  -1.56025856E-03
         854         518  -5.62567730E-04
         855         519  -3.82333848E-04
         856         520  -4.82200907E-04
         857         521  -3.27714719E-04
         859         522  -4.93925065E-03
         860         523  -2.14469247E-03
         861         524  -2.14469247E-03
         862         525  -1.12513546E-03
         863         526  -1.03501847E-03
         864         527  -2.38551619E-03
         865         528  -4.92118066E-03
         866         529  -2.50782771E-03
         867         530  -1.83830771E-03
         868         531  -2.90935999E-03
         869         532  -4.92118066E-03
         870         533  -5.91176935E-03
         870         534  -2.54889223E-04
         871         535  -1.38002471E-03
         872         536  -2.95901694E-03
         873         537  -5.20574441E-03
         874         538  -6.19506743E-03
         875         539  -5.91176935E-03
         875         540  -5.09778445E-04
         876         541  -1.12513546E-03
         877         542  -3.69046675E-03
         878         544  -2.14469247E-03
         879         545  -2.53630034E-03
         880         546  -3.32747353E-03
         881         547  -2.95901694E-03
         882         548  -4.75171674E-03
         882         549  -3.48362460E-04
         883         550  -1.21802336E-03
         885         553  -1.84535305E-03
         886         554  -1.76235847E-03
         887         555  -3.70728527E-03
         889         559  -1.09238237E-04
         891         562  -3.82333848E-04
         892         563  -1.91427779E-03
         892         564  -9.55834621E-05
         895         569  -1.27444611E-04
         897         574  -5.91439137E-04
         897         575  -2.29400303E-03
         897         576  -1.38002471E-03
         898         577  -2.15291185E-03
         898         578  -2.86750379E-04
         899         582  -1.27444611E-04
         900         582  -8.92112264E-04
         901         582  -1.19979074E-03
         899         588  -2.65446166E-03
         899         589  -5.50965918E-03
         899         590  -8.19286797E-04
         900         590  -1.20162067E-03
         901         590  -2.46059033E-03
         900         591  -8.19286797E-05
         900         592  -3.82333848E-04
         900         593  -1.56025856E-03
         900         594  -1.27444611E-04
         901         594  -2.65447074E-03
         902         594  -3.68224736E-03
         903         595  -6.90012355E-04
         904         595  -5.13066258E-03
         903         598  -9.55834621E-05
         903         599  -8.08861005E-05
         903         600  -5.20129548E-03
         904         601  -1.39487507E-02
         905         602  -5.70718339E-03
         905         603  -4.89187147E-03
         905         604  -1.67529080E-02
         904         605  -4.28038742E-03
         904         606  -9.62870568E-03
         904         607  -2.09013689E-02
         904         608  -1.79328192E-02
         904         609  -6.32466748E-03
         906         610  -1.20512852E-02
         905         611  -7.90583435E-04
         906         611  -2.03518681E-02
         905         612  -1.10195331E-04
         906         614  -2.44534183E-02
         906         615  -1.04383072E-02
         905         616  -7.37877889E-03
         904         617  -7.90583435E-04
         904         618  -3.31769628E-03
         904         619  -2.35730130E-03
         905         621  -1.16834929E-02
         903         627  -3.16233374E-03
         903         628  -1.37172826E-02
         903         629  -2.03292887E-03
         904         629  -2.55706254E-02
         904         631  -3.63059118E-02
         904         632  -1.05411129E-03
         905         633  -7.20021082E-03
         903         635  -1.17231086E-02
         903         636  -5.15316539E-02
         903         637  -2.46811863E-02
         903         638  -1.05411129E-03
         904         638  -1.56308115E-02
         905         638  -1.41400732E-02
         905         640  -8.50596745E-03
         904         641  -7.90583435E-04
         905         643  -1.71215497E-02
         905         644  -2.09013689E-02
         906         648  -2.73149908E-02
         905         649  -1.05411129E-03
         905         650  -1.61666833E-02
         905         651  -2.52639521E-02
         905         652  -4.51690257E-02
         905         653  -2.20006928E-02
         905         654  -1.72571931E-02
         904         655  -9.03523935E-04
         907         657  -8.86951666E-03
         907         658  -2.10822257E-03
         908         659  -2.67822146E-02
         907         660  -7.90583435E-04
         907         661  -2.71057175E-03
         907         662  -1.15907909E-02
         907         663  -3.59308645E-02
         906         665  -1.67529080E-02
         905         667  -3.03883702E-02
         905         671  -8.69309343E-03
         905         672  -5.53408405E-03
         907         675  -2.85289884E-02
         907         676  -8.86951666E-03
         907         677  -3.07978839E-02
         906         678  -1.25646815E-02
         906         679  -3.97106856E-02
         906         680  -3.49896252E-02
         906         681  -1.78070199E-02
         905         682  -9.03523935E-04
         904         683  -1.01419417E-02
         904         684  -3.43721434E-02
         904         685  -5.70718339E-03
         905         685  -3.36186886E-02
         906         686  -1.05411129E-03
         908         689  -1.19549250E-02
         907         690  -7.44272117E-03
         906         691  -1.35225896E-02
         907         693  -3.63740474E-02
         908         695  -5.69220074E-02
         907         696  -9.02388804E-03
         908         696  -3.92991044E-02
         906         697  -4.89187147E-03
         905         700  -1.26493350E-02
         906         700  -6.45726621E-02
         903         703  -3.10894102E-03
         898         704  -7.05711823E-03
         899         704  -1.95674859E-02
         900         704  -1.35225896E-02
         903         704  -1.04197338E-02
         896         705  -1.05411129E-03
         897         705  -6.88709766E-02
         898         705  -6.08190559E-02
         902         705  -4.21644514E-03
         903         705  -3.83501463E-02
         896         706  -1.35225896E-02
         896         707  -1.45767005E-02
         896         708  -2.71057175E-03
         896         709  -4.74350061E-03
         897         709  -5.95873483E-02
         896         710  -2.05551703E-02
         897         713  -5.27055608E-03
         898         713  -1.05411129E-03
         899         713  -3.35058160E-02
         900         713 -0.110115394    
         900         714  -3.96164209E-02
         899         715  -2.47574449E-02
         898         719  -3.16233374E-03
         898         720  -4.51761950E-03
         898         721  -3.16233374E-03
         899         722  -4.64009084E-02
         901         722  -1.66849233E-02
         902         722  -6.36881813E-02
         899         723  -7.90583435E-04
         903         725  -3.04379426E-02
         901         726  -9.03523935E-04
         902         726  -3.59859280E-02
         901         727  -3.00266556E-02
         901         728  -2.30490062E-02
         901         729  -6.32466748E-03
         902         730  -7.26953298E-02
         901         731  -2.06260309E-02
         900         732  -3.16233374E-03
         899         733  -1.05411129E-03
         899         734  -1.89740025E-02
         898         736  -1.88611299E-02
         898         738  -4.00793254E-02
         897         739  -1.05411129E-03
         897         741  -6.28822716E-03
         896         742  -1.05411129E-03
         897         742  -3.02222893E-02
         894         746  -1.05411129E-03
         893         747  -1.05411129E-03
         894         747  -3.68236154E-02
         894         750  -7.81540573E-03
         895         750  -9.70373824E-02
         895         751  -3.34126875E-02
         894         752  -7.37877889E-03
         893         753  -4.89187147E-03
         893         754  -2.06843037E-02
         893         755  -8.86951666E-03
         893         756  -1.67940799E-02
         893         757  -4.74350061E-03
         893         758  -4.89187147E-03
         893         759  -1.79154575E-02
         894         761  -3.44358124E-02
         893         763  -4.28038742E-03
         893         764  -2.13883203E-02
         892         765  -5.70718339E-03
         892         766  -6.36980077E-03
         889         768  -5.70718339E-03
         888         769  -8.43289029E-03
         889         769  -1.99153703E-02
         885         771  -1.98409371E-02
         885         773  -3.24517041E-02
         885         774  -1.05411129E-03
         886         774  -7.44594708E-02
         884         775  -9.03523935E-04
         885         775  -3.25971469E-02
         884         776  -2.37175031E-03
         885         777  -1.87860895E-02
         886         777  -3.46500278E-02
         887         777  -7.13345632E-02
         887         778  -4.91743349E-02
         887         779  -2.09013689E-02
         888         779  -7.39057586E-02
         887         781  -9.03523935E-04
         887         782  -2.22819000E-02
         887         783  -8.35003331E-03
         887         784  -2.37175031E-03
         887         787  -9.03523935E-04
         887         788  -2.19554398E-02
         887         791  -4.24734578E-02
         886         792  -1.43596353E-02
         886         793  -2.02838834E-02
         892         793  -4.23073471E-02
         886         794  -1.05411129E-03
         889         794  -2.01553106E-02
         890         794  -9.20915138E-03
         891         794  -3.65337510E-05
         892         794  -1.52631598E-02
         892         795  -1.45767005E-02
         892         798  -3.90822031E-02
         891         799  -6.69891899E-03
         891         800  -2.72940211E-02
         890         801  -1.56308115E-02
         889         802  -5.70718339E-03
         889         805  -4.57127616E-02
         889         806  -1.05411131E-02
         890         806  -4.01473120E-02
         896         806 -0.631914616    
         891         807  -3.16233374E-03
         892         807  -1.67961530E-02
         893         807  -1.05411129E-03
         894         807  -4.56667095E-02
         895         807 -0.269694805    
         896         807 -0.558473289    
         893         808  -1.05411129E-03
         892         809  -4.89187147E-03
         890         810  -5.27055608E-03
         891         810  -1.99564137E-02
         892         810  -4.37465869E-02
         889         814  -1.05411129E-03
         891         815  -4.70705070E-02
         891         816  -8.23330507E-03
         892         817  -1.99152417E-02
         893         819  -4.72131148E-02
         893         820  -9.03523900E-03
         894         820  -2.78542209E-02
         895         820  -4.36605141E-02
         896         820 -0.246925369    
         894         821  -1.26493350E-02
         892         822  -2.37175031E-03
         893         827  -5.06363660E-02
         892         828  -2.37348266E-02
         892         829  -9.78374295E-03
         893         832  -7.26809055E-02
         892         833  -5.27055608E-03
         892         834  -1.21250125E-02
         891         835  -5.27055608E-03
         892         835  -8.78896639E-02
         890         836  -3.16233374E-03
         893         840  -3.01556587E-02
         893         841  -9.02388804E-03
         894         841  -5.21107530E-03
         892         842  -1.05411129E-03
         892         843  -4.22459375E-03
         892         849  -3.51817161E-02
         892         850  -8.79542902E-03
         893         851  -7.44380131E-02
         893         852  -4.10453342E-02
         893         853  -2.61229929E-03
         892         854  -4.45760824E-02
         892         855  -1.94124505E-02
         890         857  -8.97866674E-03
         893         857  -5.71577959E-02
         886         858  -7.46927736E-03
         887         858  -6.50377572E-02
         888         858  -5.80928400E-02
         889         858 -0.135247767    
         891         858  -6.23559169E-02
         892         858  -1.28266669E-03
         893         858  -8.62700567E-02
         892         859  -8.37868974E-02
         885         860  -1.38541989E-04
         885         861  -1.09942863E-03
         885         863  -3.78394686E-02
         885         864  -1.19989505E-02
         885         865  -2.36496851E-02
         884         867  -1.28266669E-03
         884         868  -5.13066677E-03
         885         870  -2.36496851E-02
         887         872  -5.28992414E-02
         887         873  -1.08685317E-02
         887         874  -3.32119912E-02
         887         875  -7.07728565E-02
         887         876  -2.88906526E-02
         888         878  -6.81922808E-02
         888         879  -1.39129290E-03
         894         879  -6.34260029E-02
         895         879  -5.82953356E-02
         894         880  -9.25950892E-03
         895         880  -2.19394621E-02
         889         881  -4.36933935E-02
         893         881  -5.61449677E-02
         895         881  -3.35588455E-02
         889         882  -1.71022234E-03
         890         882  -4.75695021E-02
         892         882  -4.85212654E-02
         893         882  -1.71022234E-03
         895         882  -4.77997847E-02
         895         883  -1.09697310E-02
         895         884  -1.02613335E-02
         896         886  -2.47236751E-02
         896         887  -7.32952403E-03
         897         888  -2.19394621E-02
         898         889  -9.25950892E-03
         890         890  -1.71022234E-03
         891         890  -6.10649846E-02
         892         890  -6.41242191E-02
         893         890  -1.88052543E-02
         897         890  -1.41093340E-02
         898         890  -6.84088934E-03
         899         890  -8.29359889E-02
         890         891  -5.77812828E-02
         893         891  -6.34895787E-02
         893         892  -5.60116246E-02
         894         892  -9.76304486E-02
         889         893  -4.20264825E-02
         887         894  -5.11391507E-03
         888         894  -3.50220427E-02
         887         895  -7.04291984E-02
         886         896  -1.71022234E-03
         894         903 -0.185161009    
         892         904  -8.81684572E-02
         893         904  -6.02727495E-02
         894         905  -3.60249691E-02
         895         905  -6.46950230E-02
         896         905  -1.53920008E-02
         897         905  -6.93309009E-02
         898         905 -0.223452449    
         898         906  -9.71707255E-02
         898         907  -9.79808047E-02
         898         908  -8.93526450E-02
         898         909  -6.94463169E-03
         899         909  -8.01871493E-02
         899         910  -5.39338700E-02
         898         911  -4.94133197E-02
         897         912  -4.65950072E-02
         896         913  -1.71022234E-03
         896         914  -5.33399917E-02
         895         915  -1.61003973E-02
         894         916  -1.08685317E-02
         894         917  -8.55111144E-03
         895         917  -2.03032997E-02
         897         917  -9.63633806E-02
         898         917 -0.245299861    
         897         918  -1.02613335E-02
         893         919  -1.28266669E-03
         894         919  -4.85212356E-02
         895         919  -5.27234636E-02
         896         919  -1.71022229E-02
         893         920  -4.17566970E-02
         897         920 -0.193838656    
         893         921  -8.93468112E-02
         892         922  -1.71022234E-03
         892         924  -1.23117007E-02
         891         925  -4.98000125E-04
         892         925  -1.07984105E-02
         890         928  -7.74666842E-04
         890         929  -4.03969456E-03
         890         930  -1.17609762E-02
         891         931  -7.45331775E-03
         891         932  -1.49066355E-02
         891         933  -1.54933368E-03
         890         934  -6.64000108E-04
         890         935  -2.20666025E-02
         890         936  -1.26823187E-02
         890         937  -7.74666842E-04
         890         938  -2.46234387E-02
         889         939  -8.51807743E-03
         889         940  -5.58440923E-04
         888         941  -8.26192740E-03
         887         943  -5.40768215E-03
         887         944  -2.38487720E-02
         887         945  -2.96371654E-02
         886         946  -4.30765888E-03
         886         947  -1.49400032E-03
         887         948  -3.23876366E-02
         888         949  -1.85920037E-02
         888         950  -3.87333403E-03
         889         951  -7.74666842E-04
         890         951  -2.46234387E-02
         891         952  -2.32400047E-03
         893         952  -3.02789249E-02
         892         957  -1.53604243E-02
         899         957 -0.169271097    
         892         958  -1.63179468E-02
         897         958  -1.23117194E-02
         898         958  -3.63731943E-02
         892         959  -1.39440028E-02
         896         959  -2.38817595E-02
         895         960  -6.19733473E-03
         897         960  -2.32400047E-03
         897         961  -1.07124234E-02
         897         962  -2.00324152E-02
         896         963  -2.22526137E-02
         895         964  -6.97200140E-03
         894         965  -8.51807743E-03
         894         966  -6.08935487E-03
         894         967  -1.40504083E-02
         894         968  -1.65499523E-02
         896         969  -2.90500047E-03
         897         969  -3.40972207E-02
         897         970  -4.19421168E-03
         898         971  -7.74666807E-03
         899         971  -1.45857576E-02
         900         971  -5.05553968E-02
         899         972  -4.19421168E-03
         899         973  -2.04418041E-02
         899         974  -3.87333403E-03
         901         974  -2.53220182E-02
         902         974  -3.96616198E-02
         901         975  -7.74666842E-04
         902         975  -5.17587699E-02
         900         976  -5.81000117E-04
         901         976  -2.61727720E-02
         900         977  -7.45331775E-03
         900         978  -7.19007710E-03
         901         979  -1.39868278E-02
         902         980  -1.59360021E-02
         902         981  -3.87333403E-03
         903         982  -2.64056083E-02
         903         983  -5.74354501E-03
         903         984  -1.55873196E-02
         903         985  -6.64000108E-04
         904         985  -4.48200107E-03
         905         985  -3.02568078E-02
         905         986  -1.99200050E-03
         905         987  -3.87333403E-03
         905         989  -4.14200127E-03
         905         990  -4.64800093E-03
         908         990  -8.60326514E-02
         906         991  -1.49400032E-03
         907         991  -2.49000057E-03
         907         992  -4.98000125E-04
         907         993  -4.19417024E-03
         907         994  -1.53602734E-02
         907         995  -1.05774701E-02
         907         997  -2.87600253E-02
         908         998  -9.81469359E-03
         908         999  -2.05119755E-02
         908        1000  -3.25752422E-03
         908        1001  -1.87571123E-02
         908        1002  -2.80633941E-02
         908        1005  -7.74659216E-04
         911        1007  -4.64795530E-03
         912        1008  -2.08488246E-03
         914        1008  -4.80458476E-02
         912        1009  -6.63993589E-04
         913        1009  -3.31996800E-03
         915        1009  -9.93765891E-03
         916        1010  -2.70800851E-02
         916        1011  -8.51799361E-03
         917        1014  -7.45324418E-03
         918        1015  -1.74298324E-03
         919        1015  -1.64462887E-02
         918        1016  -2.46231966E-02
         918        1018  -1.85918212E-02
         918        1019  -1.07123181E-02
         917        1020  -1.74298324E-03
         917        1021  -1.03960577E-02
         917        1022  -2.23324262E-02
         916        1023  -2.32400047E-03
         917        1024  -4.42052707E-02
         922        1024  -3.75428759E-02
         923        1024  -2.24620793E-02
         924        1024  -2.44969055E-02
         917        1025  -7.74666842E-04
         918        1025  -1.38610527E-02
         921        1025  -1.76844243E-02
         924        1025  -6.64000108E-04
         925        1025  -3.07389423E-02
         919        1026  -7.74666842E-04
         925        1026  -2.20666025E-02
         926        1026  -4.79754917E-02
         926        1027  -4.03986312E-02
         921        1028  -1.49400032E-03
         922        1028  -1.77571177E-02
         923        1028  -7.29287881E-03
         924        1028  -2.46563256E-02
         921        1029  -2.71133389E-02
         921        1030  -1.48695828E-02
         921        1032  -6.33855015E-02
         920        1033  -2.69627874E-03
         920        1034  -5.81000117E-04
         920        1035  -5.74354501E-03
         920        1036  -7.17732217E-03
         920        1037  -8.78746901E-03
         920        1038  -1.28199402E-02
         920        1039  -1.38817905E-02
         924        1039  -4.04474586E-02
         920        1040  -1.37446346E-02
         923        1040  -2.02869140E-02
         921        1041  -2.32400047E-03
         922        1041  -6.39100140E-03
         926        1041  -8.51807743E-03
         927        1041  -3.00941300E-02
         926        1042  -5.81000117E-04
         925        1043  -7.74666842E-04
         926        1043  -3.16783898E-02
         925        1044  -2.69732438E-02
         925        1045  -2.46536545E-02
         926        1046  -6.64000108E-04
         927        1046  -3.95797752E-02
         927        1047  -1.81382149E-02
         927        1048  -1.74300035E-03
         928        1049  -5.81000117E-04
         929        1050  -8.03431775E-03
         929        1051  -1.23117194E-02
         929        1052  -8.79311562E-03
         930        1054  -9.93775669E-03
         931        1054  -6.97200140E-03
         932        1054  -2.96371877E-02
         932        1055  -2.32400047E-03
         933        1055  -5.00265919E-02
         933        1056  -5.74354501E-03
         934        1056  -5.12221418E-02
         934        1057  -4.64800093E-03
         935        1058  -2.03852076E-02
         936        1058  -1.07697686E-02
         935        1059  -1.99200050E-03
         935        1060  -2.04418041E-02
         935        1061  -2.32400047E-03
         936        1061  -2.13248786E-02
         937        1061  -1.57540385E-03
         937        1062  -4.19421168E-03
         938        1062  -3.74008007E-02
         938        1063  -8.38842336E-03
         938        1064  -1.54933368E-03
         939        1064  -4.90423925E-02
         938        1065  -1.16200023E-03
         939        1066  -2.13927981E-02
         939        1067  -5.58703905E-03
         939        1068  -1.23117194E-02
         939        1069  -9.48396791E-03
         940        1070  -1.33119496E-02
         942        1070  -6.37965649E-03
         941        1071  -3.87333403E-03
         943        1071  -1.07124234E-02
         943        1072  -4.19421168E-03
         943        1073  -3.48600070E-03
         944        1074  -2.69627874E-03
         945        1075  -1.74621213E-02
         946        1076  -1.68632120E-02
         946        1077  -4.64800093E-03
         946        1078  -5.74354501E-03
         946        1079  -1.53604243E-02
         946        1080  -1.99200050E-03
         947        1080  -5.05198129E-02
         947        1081  -2.16833111E-02
         948        1082  -1.66871063E-02
         948        1083  -2.32400047E-03
         949        1084  -4.20111120E-02
         949        1085  -3.20111513E-02
         947        1086  -6.64000108E-04
         948        1086  -2.57820822E-02
         947        1087  -1.21013187E-02
         947        1088  -3.48600070E-03
         948        1088  -4.87459041E-02
         953        1088  -1.84699614E-02
         954        1088  -1.84780788E-02
         955        1088  -2.99520250E-02
         948        1089  -2.64056083E-02
         951        1089  -2.11884230E-02
         952        1089  -1.95546355E-02
         953        1089  -7.74666842E-04
         956        1089  -1.23117194E-02
         949        1090  -5.42266760E-03
         957        1090  -8.26573372E-03
         957        1091  -2.69627874E-03
         958        1091  -1.21037662E-03
         959        1093  -1.03957895E-02
         960        1093  -4.22842391E-02
         961        1094  -2.42645424E-02
         962        1095  -1.07124234E-02
         963        1096  -2.06857361E-02
         963        1097  -2.32400047E-03
         964        1097  -7.73135526E-03
         964        1098  -1.39440028E-02
         965        1098  -5.54562956E-02
         965        1099  -6.64000108E-04
         966        1099  -4.40133847E-02
         966        1100  -1.31660784E-02
         967        1101  -1.52009036E-02
         968        1102  -9.23378952E-03
         969        1103  -1.26823187E-02
         970        1104  -3.02568078E-02
         971        1105  -1.30863860E-02
         972        1106  -2.79186536E-02
         972        1107  -3.87333403E-03
         973        1107  -3.04860659E-02
         973        1108  -1.52009036E-02
         974        1109  -2.54033040E-02
         975        1111  -5.81000117E-04
         976        1112  -1.26823187E-02
         977        1113  -1.77137535E-02
         978        1114  -2.16753613E-02
         978        1115  -3.87333403E-03
         979        1116  -1.75818652E-02
         979        1117  -6.64000108E-04
         980        1117  -2.91406102E-02
         981        1119  -7.74666842E-04
         982        1120  -1.29336920E-02
         982        1121  -4.06700093E-03
         983        1122  -2.25345809E-02
         984        1123  -2.05121767E-02
         984        1124  -6.64000108E-04
         985        1125  -9.18207783E-03
         986        1126  -2.66265627E-02
         986        1127  -7.74666842E-04
         987        1128  -2.32400047E-03
         988        1129  -1.44627905E-02
         989        1131  -3.32000060E-03
         992        1136  -3.11200449E-04
         994        1140  -2.32400047E-03
         995        1142  -4.64800093E-03
         996        1144  -3.87333403E-03
         997        1145  -7.22040539E-04
         997        1146  -4.98000125E-04
        1000        1152  -1.79708283E-02
        1000        1153  -2.50332076E-02
         999        1154  -7.74622895E-04
         999        1155  -5.74348867E-03
         999        1156  -2.04416048E-02
         999        1157  -1.59358475E-02
        1000        1158  -1.14869773E-02
        1001        1158  -2.93870158E-02
         999        1166  -2.97375154E-02
         999        1167  -2.67310422E-02
         998        1168  -1.61349326E-02
         996        1171  -7.74666842E-04
